project_id,asset_id,latitude,longitude,project_name,state,area,street_name,transaction_count,median_psf,median_price
18359,285191.0,1.69917,103.48528,Kampung Baru Ayer Bemban,Johor,Kulai,JALAN AIR BEMBAN,2,32.0,95000
18360,285192.0,,,Kampung Baru Batu Anam,Johor,Muar,JALAN FRANCIS KHOO,2,62.0,110000
29152,,0.0,0.0,Kampung Baru Chamek,Johor,Kluang,JALAN KOKO,2,29.0,120000
18363,285195.0,,,Kampung Baru Jemaluang,Johor,Mersing,LORONG TENGAH,2,35.0,52500
18364,285196.0,2.212087,103.54209,Kampung Baru Kahang,Johor,Bekok,JALAN IKAN MERAH,2,69.0,217500
18372,285204.0,,,Kampung Baru Paloh,Johor,Kluang,JALAN MAJU 3,2,49.0,345000
18375,285207.0,0.0,0.0,Kampung Baru Renggam,Johor,Rengam,JALAN PERPADUAN,2,51.0,55000
28016,,2.7007349,102.6831278,Kampung Baru Simpang Renggam,Johor,Batu Pahat,JALAN KENANGA,2,33.0,170000
18380,285212.0,,,Kampung Baru Sungai Rengit,Johor,Parit Raja,JALAN KURAU 2,2,107.0,940000
18401,285233.0,,,Kampung Kangkar Tebrau,Johor,Johor Bahru,JALAN DANG ANUM,2,4.0,400000
18407,285239.0,,,Kampung Kopok Baru,Johor,Pasir Gudang,JALAN HIKMAH 9,2,77.0,212500
18413,285245.0,,,Kampung Maju Jaya,Johor,Johor Bahru,JALAN MULIA,2,41.0,230000
18459,285291.0,,,Kampung Sri Tambak,Johor,Kluang,LORONG 3,2,46.0,245000
27996,,2.2657064,102.5289933,Kampung Tanjung Batu,Johor,Tangkak,JALAN NAIB LONG,2,56.0,135000
18464,285296.0,,,Kampung Tengah,Johor,Segamat,JALAN KAMPUNG TENGAH,2,59.0,235000
18468,285300.0,,,Kampung Ungku Mohsin,Johor,Johor Bahru,JALAN AHAD,2,36.0,287500
18472,285304.0,,,Kawasan Perindustrian Pandan,Johor,Johor Bahru,JALAN WAJA 5,2,118.0,500000
10287,264462.0,1.426100016,103.6080017,Ledang Heights,Johor,Ledang Heights,JALAN DELIMA,2,193.0,2300000
14507,8840.0,1.499345,103.821917,"Mon Glori, , Bandar Baru Permas Jaya",Johor,Permas Jaya/Senibong,MON GLORI APT,2,285.0,242500
18494,285324.0,1.5066525,103.8685847,Octville Condominium,Johor,Masai,PERSIARAN SERI ALAM,2,368.0,525000
10760,5101.0,1.464030027,103.7679977,Orchid View,Johor,Johor Bahru,JALAN LUMBA KUDA,2,410.0,835000
28176,,1.5086911,103.717741,Pangsapuri Dwi Alif,Johor,Johor Bahru,JALAN TAMPOI,2,251.0,264100
18503,285084.0,1.4969388,103.7118959,"Pangsapuri Ledang, Bandar Baru Uda",Johor,Johor Bahru,JALAN PADI MAHSURI 1,2,184.0,95000
18507,285087.0,2.0430463,102.5811428,Pangsapuri Permata,Johor,Kulai,JALAN HJ JAIB,2,192.0,190000
16277,10610.0,1.471062,103.762499,Pangsapuri Seri Kencana Setia (SKS Pavillion Residences),Johor,Johor Bahru,JALAN STOREY,2,754.0,559625
18510,285089.0,,,Pangsapuri Sri Bakariah,Johor,Muar,JALAN BAKARIAH,2,69.0,45000
16067,10400.0,1.468477,103.77047,Paragon Suites,Johor,Johor Bahru,JALAN INDERAPUTRA,2,553.0,500000
18520,285338.0,,,Pekan Endau,Johor,Mersing,JALAN BAYAN,2,56.0,67500
28101,,1.4602474,103.9087984,Perumahan Bakti,Johor,Pasir Gudang,JALAN 10/14,2,204.0,195000
16178,10511.0,1.562246783,103.7986135,Rumah Pangsa Gaya,Johor,Ulu Tiram,JALAN GAYA 11,2,173.0,130000
16182,10515.0,1.65072,103.606733,Rumah Pangsa Kulai,Johor,Kulai,JALAN LENGKUNGAN,2,75.0,41000
16189,10522.0,1.541011,103.818868,Rumah Pangsa Sri Orkid,Johor,Johor Bahru,JALAN EJ 1/4,2,258.0,325000
17205,263993.0,1.4777853,103.6586453,Sky Breeze,Johor,Johor Bahru,JALAN INDAH 13/2,2,581.0,705000
18548,285365.0,,,Taman Air Merah,Johor,Mersing,KAMPUNG WAK SALAM,2,6563.0,307500
23915,367024.0,2.5108179,102.8321647,"Taman Aman, Segamat",Johor,Segamat,JALAN AMAN,2,80.0,162750
18562,285379.0,,,Taman Anak Bukit,Johor,Senai,JALAN ANAK BUKIT 4,2,160.0,1359000
18572,285389.0,,,Taman Ayer Hitam,Johor,Ayer Hitam,JALAN TAPAH,2,64.0,245000
18605,285422.0,,,Taman Benut Jaya,Johor,Benut,JALAN BANDAR 4,2,141.0,235000
18608,285425.0,2.38392,103.02718,"Taman Berjaya 2, Labis",Johor,Labis,JALAN PERSADA,2,127.0,195000
29161,,2.0201104,103.2928907,Taman Berlian Biru 2,Johor,Kluang,JALAN BERLIAN BIRU 2,2,153.0,393800
18625,285441.0,,,Taman Beting Indah,Johor,Muar,TAMAN BETING INDAH.TR:164,2,118.0,170000
18636,285452.0,,,Taman Budaya,Johor,Batu Pahat,JALAN BUDAYA 2/A,2,302.0,475000
18637,285453.0,,,Taman Budaya Jaya,Johor,Batu Pahat,JALAN BUDAYA JAYA 2/4,2,134.0,245000
18641,285457.0,,,Taman Bukit Bayu,Johor,Senai,JALAN BUKIT BAYU 3,2,346.0,540000
28145,,2.480136,102.8530799,"Taman Bukit Indah 2, Pogoh",Johor,Segamat,JALAN BUKIT INDAH 7,2,124.0,132500
18681,285495.0,,,Taman Cempaka Kuning,Johor,Batu Pahat,TAMAN CEMPAKA KUNING,2,167.0,285000
18690,285504.0,,,Taman Chaah Jaya,Johor,Chaah,JALAN PERWIRA 6,2,171.0,240000
18712,285526.0,,,Taman Dato Yahya Shaban,Johor,Ulu Tiram,JALAN NILAM 10,2,90.0,250000
18722,285536.0,,,Taman Desa Bestari,Johor,Muar,JALAN BISTARI,2,42.0,200000
18723,285537.0,,,Taman Desa Harta Permai,Johor,Pontian,JALAN PERMAI 2,2,217.0,305000
18738,285551.0,,,Taman Desa Sri Indah,Johor,Kluang,JALAN CANTIK,2,93.0,130000
28206,,1.8568002,102.8905347,Taman Emas Suria,Johor,Batu Pahat,JALAN PESERAI,2,180.0,277500
18764,285577.0,,,Taman Enggang,Johor,Muar,JALAN MARIN 3,2,61.0,65000
18775,285588.0,,,Taman Gading Baru,Johor,Muar,JALAN GADING 3,2,119.0,335000
28180,,0.0,0.0,Taman Haji Ariffin 2,Johor,Endau,JALAN HJ ARIFFIN 2/1,2,108.0,352500
18801,285614.0,,,Taman Harmoni Kulai,Johor,Kulai,JALAN HARMONI 2,2,211.0,325000
18842,285651.0,,,Taman Jasa Indah,Johor,Pontian,JALAN JASA INDAH 5,2,229.0,620000
18843,285652.0,,,Taman Jasmin,Johor,Benut,JALAN JASMIN,2,115.0,280000
18844,285653.0,,,Taman Jauhari,Johor,Kluang,JALAN JAUHARI 1,2,147.0,275000
18851,285660.0,1.5924237,103.6490504,Taman Jaya Sepakat,Johor,Senai,JALAN SEPAKAT 3,2,161.0,199000
18860,285669.0,,,Taman Jeram Mulia,Johor,Muar,JALAN JERAM MULIA 8,2,185.0,221500
12414,265092.0,2.050230026,102.5910034,Taman Junid Perdana,Johor,Muar,LORONG HJ ALI,2,205.0,665000
18866,285675.0,,,Taman Kahang Baru,Johor,Kluang,JALAN BAWAL 2,2,124.0,175000
29164,,2.2147303,103.5375664,Taman Kahang Muhibbah,Johor,Kluang,JALAN KAHANG MUHIBBAH 11,2,177.0,275500
18867,285676.0,,,Taman Kampung Jawa,Johor,Johor Bahru,JALAN KAMPUNG JAWA 1,2,78.0,306500
18872,285681.0,,,Taman Kapal Layar,Johor,Batu Pahat,JALAN KAPAL LAYAR 2,2,133.0,204000
18873,285682.0,,,Taman Karas,Johor,Batu Pahat,JALAN SUTERA 1,2,51.0,40000
18875,285684.0,,,Taman Kekwa,Johor,Segamat,JALAN KEKWA 7,2,58.0,55000
18880,285689.0,2.2540174,103.0447987,"Taman Kemakmuran, Chaah",Johor,Chaah,JALAN KEKWA,2,91.0,140000
18883,285692.0,,,Taman Kemawan,Johor,Segamat,JALAN KEMAWAN,2,99.0,152500
23599,357411.0,0.0,0.0,Taman Khadri Sabran,Johor,Mersing,JALAN KHADRI SABRAN 2,2,121.0,284000
24033,407498.0,0.0,0.0,Taman Kiara,Johor,Paloh,JALAN MURNI,2,86.0,557500
12484,265121.0,2.018189907,103.3059998,Taman Kluang Jaya,Johor,Kluang,JALAN SUASA,2,103.0,150000
18904,285713.0,,,Taman Kluang Setia,Johor,Kluang,JALAN KLUANG SETIA,2,130.0,525000
18907,285715.0,,,Taman Koh Cheng San,Johor,Segamat,TAMAN KOH CHENG SAN,2,98.0,150000
18916,285724.0,,,Taman Kota Emas,Johor,Pontian,,2,183.0,445000
18920,285728.0,,,Taman Kota Mardesa,Johor,Kota Tinggi,JALAN MERDESA,2,135.0,375000
18926,285734.0,,,Taman Kristal,Johor,Parit Raja,JALAN KRISTAL 3,2,87.0,154230
18931,285739.0,,,Taman Kundang Jaya,Johor,Batu Pahat,JALAN KUNDANG JAYA 1,2,77.0,259000
18932,285740.0,,,Taman Kuso,Johor,Masai,JALAN BALAU 2,2,75.0,65000
18945,285753.0,,,Taman Limbong Maju,Johor,Parit Jawa,JALAN MAJU,2,190.0,260000
23584,357396.0,0.0,0.0,Taman Lundang Jaya,Johor,Batu Pahat,JALAN LUNDANG JAYA,2,179.0,329300
18949,285757.0,,,Taman Machap Jaya,Johor,Simpang Renggam,JALAN MACHAP JAYA 1,2,139.0,255000
18953,285761.0,,,"Taman Mahkota, Kukup",Johor,Kukup,JALAN MAHKOTA,2,147.0,688000
18971,285779.0,,,Taman Mas Indah,Johor,Muar,JALAN MAS INDAH,2,120.0,350000
23492,357247.0,0.0,0.0,Taman Medan Bunga Cempaka Baru,Johor,Muar,JALAN ABDULLAH,2,53.0,40000
18998,285806.0,2.5282862,102.8267405,"Taman Mentari, Sungai Segamat",Johor,Segamat,JALAN MENTARI 3,2,128.0,182500
19015,285823.0,0.0,0.0,Taman Midori,Johor,Simpang Renggam,JALAN MIDORI,2,64.0,50000
19031,285838.0,,,"Taman Murni, Muar",Johor,Muar,LORONG TERATAI 2,2,180.0,1245000
19035,285842.0,2.0589799,102.5901486,"Taman Mutiara, Bandar Maharani",Johor,Muar,OFF JALAN SUNGAI ABONG,2,224.0,509000
23976,404416.0,2.3031776,103.1279115,"Taman Mutiara, Bekok",Johor,Bekok,JALAN MUTIARA 5,2,100.0,160000
19037,285844.0,,,"Taman Mutiara, Pogoh",Johor,Segamat,JALAN MUTIARA 4,2,97.0,123500
19043,285850.0,,,Taman Nasib,Johor,Kluang,JALAN 1/2,2,19.0,94000
19055,285861.0,1.87139,102.97784,"Taman Orkid, Batu Pahat",Johor,Batu Pahat,JALAN OKID,2,97.0,90000
19072,285878.0,2.39275,103.86525,"Taman Pantai, Mersing",Johor,Mersing,JALAN BESAR,2,122.0,160000
19083,285889.0,,,Taman Parit Tarom,Johor,Parit Jawa,JALAN TAROM 1,2,103.0,275000
23605,357417.0,1.8843547,102.9628027,"Taman Pelangi, Simpang Kanan",Johor,Batu Pahat,JALAN PELANGI 16,2,155.0,162000
19107,285911.0,2.536011,102.831318,Taman Permai 2,Johor,Segamat,JALAN SERI PERMAI 2,2,97.0,160000
19108,285912.0,2.5377096,102.831385,Taman Permai 3,Johor,Segamat,JALAN PERMAI JAYA 5,2,106.0,157500
19111,285915.0,2.5346292,102.8305106,"Taman Permai, Segamat",Johor,Segamat,JALAN PERMAI 1,2,117.0,180000
12687,265207.0,1.496719956,103.9029999,Taman Nusa Damai,Johor,Pasir Gudang,JALAN SENTOSA 11,74,185.0,305960
10772,5113.0,1.546655,103.7848548,Palazio,Johor,Johor Bahru,JALAN MUTIARA EMAS 9/23,73,435.0,241652
19396,286193.0,,,Taman Sri Setia,Johor,Johor Bahru,TAMAN SRI SETIA,73,178.0,373870
18996,285804.0,,,Taman Melor,Johor,Johor Bahru,JALAN MELOR,71,123.0,347986
28052,,1.8654133,102.9885392,Taman Mutiara Gading,Johor,Batu Pahat,JALAN MUTIARA GADING,70,322.0,463555
19326,286124.0,,,Taman Sri Emas,Johor,Labis,JALAN SRI EMAS 11,69,72.0,133426
24543,408346.0,1.5949767,103.7333949,Austin Duta,Johor,Johor Bahru,JALAN AUSTIN DUTA 1/6,68,359.0,695165
19350,286148.0,,,Taman Sri Lambak,Johor,Kluang,JALAN YAKIN 11,68,68.0,262799
18326,285160.0,0.0,0.0,Bandar Tiram,Johor,Ulu Tiram,BANDAR TIRAM,67,191.0,261778
19370,286167.0,,,Taman Sri Orkid,Johor,Skudai,JALAN SRI ORKID 12,67,322.0,449836
19112,285916.0,1.5068281,103.8165427,Taman Permas Indah,Johor,Permas Jaya/Senibong,JALAN PERMAS INDAH,2,306.0,1840000
19115,285919.0,2.2714,102.53854,"Taman Permata, Tangkak",Johor,Tangkak,JALAN BUKIT KONTANG TR 9,2,96.0,400000
19135,285939.0,,,Taman Phoenik,Johor,Johor Bahru,JALAN KIJANG,2,200.0,420000
19137,285941.0,1.49598,103.75989,Taman PKEINJ,Johor,Johor Bahru,JALAN SERUNAI,2,195.0,300000
19140,285944.0,,,Taman Pontian Utama,Johor,Pontian,JALAN PONTIAN UTAMA 5,2,236.0,345000
19157,285961.0,,,Taman Puteri Layang-Layang,Johor,Layang Layang,JALAN PUTERI SATU,2,96.0,123500
19175,285979.0,,,Taman Rengit Jaya,Johor,Pengerang,JALAN RENGIT JAYA 6,2,154.0,200000
19179,285982.0,,,Taman Ria Permai,Johor,Muar,JALAN RIA PERMAI 5,2,67.0,340000
19181,285984.0,1.875717,102.964458,"Taman Ria, Batu Pahat",Johor,Batu Pahat,JALAN CEMARA,2,135.0,181500
19186,285989.0,1.8232921,103.3025756,"Taman Ria, Simpang Renggam",Johor,Simpang Renggam,JALAN RIA 2,2,89.0,285000
19222,286021.0,,,Taman Scientex Helicona,Johor,Pasir Gudang,JALAN KELISA 4,2,123.0,145000
19223,286022.0,,,Taman Season,Johor,Skudai,TAMAN SEASON PEKAN NENAS,2,123.0,295000
19224,286023.0,,,Taman Sedeng,Johor,Segamat,JALAN SEDENG,2,174.0,267500
19230,286029.0,1.8557763,102.9322883,Taman Sejahtera,Johor,Batu Pahat,JALAN MUSTAPHA,2,244.0,415000
19235,286034.0,1.6050413,103.6381397,Taman Selesa,Johor,Senai,JALAN SELESA 3,2,156.0,170000
28171,,1.4955148,103.4173617,Taman Selesa Jaya,Johor,Pontian,JALAN SELESA JAYA,2,175.0,325000
19243,286042.0,,,Taman Semerah Indah,Johor,Pontian,JALAN SEMERAH INDAH,2,95.0,355000
19256,286055.0,,,Taman Seri Bakri,Johor,Bakri,JALAN SERI 2,2,256.0,415000
19258,286057.0,0.0,0.0,Taman Seri Bayu,Johor,Simpang Renggam,JALAN SERI BAYU,2,158.0,390000
19266,286065.0,,,Taman Seri Kemawan II,Johor,Segamat,JALAN KEMAWAN 11,2,107.0,222500
19269,286068.0,2.1879269,103.2009598,Taman Seri Palma,Johor,Paloh,JALAN SERI PALMA 2,2,75.0,365000
19284,286083.0,,,Taman SG. Abong Cemerlang,Johor,Muar,JALAN CEMERLANG 1,2,334.0,490000
19293,286092.0,,,Taman Sinar Emas,Johor,Batu Pahat,JALAN SINAR EMAS 6,2,42.0,62500
19298,286097.0,,,Taman Skudai Ria,Johor,Skudai,JALAN RIA 5,2,268.0,500000
19305,286104.0,2.0219161,103.0681081,Taman Sri Aman II,Johor,Yong Peng,JALAN CENGKIH,2,95.0,177500
19316,286114.0,2.302985,103.128685,Taman Sri Bekok,Johor,Bekok,JALAN BUNGA KEMBOJA,2,112.0,179000
19325,286123.0,,,Taman Sri Damai,Johor,Kluang,JALAN DAMAI 4,2,117.0,175000
19333,286131.0,,,Taman Sri Intan,Johor,Johor Bahru,JALAN SULTANAH AMINAH,2,245.0,342500
19344,286142.0,,,Taman Sri Kenangan,Johor,Batu Pahat,JALAN MELORONG 6,2,134.0,532500
19346,286144.0,,,Taman Sri Kota,Johor,Pekan Nanas (Pekan Nenas),JALAN SRI KOTA 4,2,265.0,310000
23895,367000.0,1.642475,103.2607868,Taman Sri Mahkota,Johor,Benut,LORONG AMAN 3,2,98.0,140000
19358,286155.0,,,Taman Sri Menanti,Johor,Kluang,JALAN ZAMRUD,2,182.0,335500
19362,286159.0,1.748687,103.041983,"Taman Sri Mewah, Senggarang",Johor,Senggarang,JALAN SRI MEWAH,2,152.0,262500
19367,286164.0,,,Taman Sri Mutiara,Johor,Seri Gading,JALAN SRI MUTIARA,2,198.0,375000
19379,286176.0,,,Taman Sri Pelangi,Johor,Segamat,JALAN OREN 1,2,117.0,140000
28189,,2.395029,103.0162586,Taman Sri Sejati,Johor,Labis,JALAN SERI SEJATI 3,2,48.0,52500
28111,,1.6006941,103.8208575,Taman Sri Tiram,Johor,Ulu Tiram,JALAN HANG JEBAT,2,90.0,252500
19428,286225.0,,,Taman Sungai Murni,Johor,Benut,JALAN MURNI 2,2,120.0,142500
19435,286232.0,,,Taman Suria Tropika,Johor,Kluang,JALAN SURIA TROPIKA 1,2,228.0,815000
19438,286235.0,2.5594592,102.753632,"Taman Suria, Buloh Kasap",Johor,Segamat,JALAN DURIAN 4,2,43.0,46000
19441,286238.0,2.0776745,102.5821114,"Taman Suria, Muar",Johor,Muar,JALAN SURIA 1,2,45.0,82000
19442,286239.0,2.47879,102.84698,"Taman Suria, Pagoh",Johor,Segamat,JALAN SURIA,2,75.0,140000
28190,,2.4399739,103.8234745,Taman Sutera Harmoni,Johor,Mersing,OFF JALAN AIR MERAH,2,132.0,260000
19469,286264.0,,,Taman Temiang Baru,Johor,Batu Pahat,JALAN TEMIANG BARU 1,2,62.0,160000
19470,286265.0,,,Taman Temiang Damai,Johor,Muar,JALAN DAMAI TR:676,2,215.0,425000
19471,286266.0,,,Taman Temiang Indah,Johor,Muar,JALAN TEMIANG INDAH 2,2,177.0,219000
19480,286275.0,,,Taman Teratai Jaya,Johor,Parit Raja,JALAN TERATAI JAYA 3,2,112.0,200000
19495,286290.0,,,Taman Tun Dr Ismail,Johor,Mersing,JALAN PAYANG,2,93.0,100000
19513,290505.0,0.0,0.0,Taman Wawasan Indah,Johor,Mersing,JALAN INDAH 3,2,185.0,240000
19525,286319.0,,,Taman Yaani,Johor,Simpang Renggam,JALAN MAHSURI,2,54.0,80000
19531,286325.0,,,Taman Zalina,Johor,Pontian,JALAN ZALINAH UTAMA OFF JALAN ALSAGOFF,2,136.0,225000
9084,263822.0,1.4735284,103.7637897,The Astaka @ 1 Bukit Senyum,Johor,Johor Bahru,TOWER A,2,820.0,1974900
18324,285158.0,,,Bandar Seri Perani,Johor,Kota Tinggi,JALAN CERMAI 3,1,25.0,200000
24466,408206.0,1.501188,103.785074,Botanika @ Tebrau Bay,Johor,Johor Bahru,JALAN BAYU PUTERI 2,1,550.0,657546
18329,285163.0,,,Bukit Kesenangan,Johor,Johor Bahru,JALAN ABDUL SAMAD 3/1,1,342.0,2700000
18330,285164.0,,,Bukit Siput,Johor,Segamat,JALAN TENG SA,1,18.0,380000
9127,264200.0,1.468999982,103.6669998,Casa Almyra,Johor,Johor Bahru,JALAN SERI AMIRA 4,1,369.0,1180000
24073,408059.0,1.4914873,103.9307002,Eco Tropics,Johor,Pasir Gudang,JALAN ECO TROPIKA 1/17,1,326.0,519000
24986,414098.0,1.4229799,103.6674585,Emerald Bay @ Puteri harbour,Johor,Johor Bahru,JALAN BAYU WARISAN,1,631.0,3200000
24616,412305.0,1.4290217,103.6520445,Estuari Gardens,Johor,Iskandar Puteri (Nusajaya),JALAN LAMAN ESTUARI 1/13,1,880.0,2111888
28155,,2.3816422,102.9049775,Felcra Bukit Kepong,Johor,Labis,FELCRA BUKIT KEPONG,1,25.0,300000
18338,285172.0,,,Felda Cahaya Baru,Johor,Pasir Gudang,JALAN MELOR,1,13.0,150000
28173,,1.8026515,102.9670465,Horizon Sky Villa,Johor,Batu Pahat,JALAN PERSIARAN GEMILANG,1,207.0,450000
18350,285182.0,1.8501666,102.9531149,Kaki Bukit Gunung Soga,Johor,Batu Pahat,JALAN UNGKU MOHD,1,50.0,550000
18358,285190.0,,,Kampung Bakar Baru,Johor,Johor Bahru,JALAN PANTAI,1,31.0,200000
18361,285193.0,,,Kampung Baru Buluh Kasap,Johor,Segamat,JALAN IBRAHIM,1,19.0,30000
18365,285197.0,,,Kampung Baru Kangkar Pulai,Johor,Kangkar Pulai,,1,38.0,200000
28015,,1.8127213,103.4773572,Kampung Baru Layang-Layang,Johor,Layang Layang,JALAN KEBAJIKAN,1,81.0,90000
18373,285205.0,,,Kampung Baru Peserai,Johor,Batu Pahat,PT KAMPUNG DALAM,1,166.0,425850
18374,285206.0,1.5243786,103.8243576,Kampung Baru Plentong,Johor,Plentong,OFF JALAN KEMUNING,1,27.0,80000
18376,285208.0,,,Kampung Baru Saleng,Johor,Senai,,1,170.0,230000
18379,285211.0,,,Kampung Baru Senai,Johor,Senai,JALAN SENAI 1/4,1,41.0,80000
12768,287430.0,0.0,0.0,Kampung Baru Sengkang,Johor,Kulai,JALAN SENGKANG,1,13.0,90000
18393,285225.0,2.09961,103.39651,Kampung Gajah,Johor,Kluang,LORONG 2/1,1,53.0,65000
28019,,2.0281976,103.3489864,Kampung Gunung Lambak,Johor,Kluang,KAMPUNG GUNUNG LAMBAK,1,21.0,92000
18398,285230.0,1.75526,103.3064,Kampung Ibrahim Majid,Johor,Benut,JALAN ANGGERIK 2,1,38.0,270000
18406,285238.0,,,Kampung Kolam Air,Johor,Simpang Renggam,KAMPUNG KOLAM AIR SIMPANG RENGGAM,1,2.0,19000
18410,285242.0,1.4964405,103.756198,Kampung Kurnia,Johor,Johor Bahru,JALAN KURNIAWATI,1,61.0,400000
18416,285248.0,1.4475389,103.5837129,Kampung Melayu Gelang Patah,Johor,Gelang Patah,JALAN RAHMAT,1,30.0,200000
18426,285258.0,1.8503491,102.9211101,"Kampung Muhibbah, Peserai",Johor,Batu Pahat,KAMPUNG MUHIBBAH BARU,1,29.0,158000
28022,,2.4219335,103.8252262,Kampung Pengkalan Batu,Johor,Mersing,JALAN ABD. GHANI,1,45.0,500000
28099,,1.5143792,103.7972708,Kampung Rumah 10,Johor,Masai,JALAN GELAMA 2,1,26.0,100000
18449,285281.0,,,Kampung Senda Rengam,Johor,Rengam,LORONG SENDA 4,1,9.0,85000
18451,285283.0,,,Kampung Separa,Johor,Kulai,JALAN BUNGA DAHLIA KAMPUNG SEPARA,1,57.0,295000
28024,,2.4495559,103.8281849,Kampung Seri Lalang,Johor,Mersing,JALAN ENDAU,1,90.0,300000
18454,285286.0,,,Kampung Seri Setanggi,Johor,Johor Bahru,JALAN CENDANA,1,31.0,300000
28003,,2.0392251,102.5767895,Kampung Sri Amar Di Raja,Johor,Muar,LORONG DAUD,1,177.0,680000
23925,367034.0,2.5276663,102.800533,Kampung Tangga Batu,Johor,Segamat,JALAN SEGAMAT-BULOH KASAP,1,1.0,57000
18476,285308.0,,,Kempas Denai,Johor,Johor Bahru,JALAN DENAI 5,1,57.0,450000
22892,,1.5290687,103.7261102,Kempas Permatang,Johor,Johor Bahru,JALAN PERMATANG UTAMA,1,100.0,780000
23909,367015.0,0.0,0.0,Laman Indah 1,Johor,Iskandar Puteri (Nusajaya),,1,139.0,150000
18487,285318.0,,,Lavender Park,Johor,Kulai,JALAN INAI 3,1,146.0,445000
24494,408217.0,1.4195503,103.6319978,Medini Signature,Johor,Iskandar Puteri (Nusajaya),JALAN PERSIARAN MEDINI UTARA 3,1,385.0,364500
14554,263904.0,1.469431938,103.744905,Palm Gardens Condominium,Johor,Johor Bahru,JALAN MARIAMAH 7,1,293.0,760000
15905,10238.0,1.5260179,103.762275,Pandan Residence II,Johor,Johor Bahru,JALAN PANDAN RIA 7,1,511.0,720000
8615,3015.0,1.470027,103.743373,Pangsapuri Adamai,Johor,Johor Bahru,PANGSAPURI ADAMAI,1,425.0,600000
18505,285086.0,3.236309,101.717921,Pangsapuri Mutiara,Johor,Muar,JALAN ABDUL RAHMAN,1,202.0,295000
18511,285090.0,1.495585,103.8844637,Pangsapuri Sri Delima,Johor,Masai,JALAN SURIA 47,1,175.0,130000
10829,263854.0,1.4203953,103.6365223,Paradiso Nuova Medini,Johor,Iskandar Puteri (Nusajaya),JALAN PERSIARAN MEDINI UTARA 3,1,607.0,588000
28006,,2.0229837,102.5704114,Parit Peropok,Johor,Muar,OFF PT PROPOK,1,92.0,430000
13183,265424.0,1.571709991,103.6110001,Taman Teratai,Johor,Skudai,JALAN LUMPIT 7,67,169.0,252762
18308,285142.0,0.0,0.0,Bandar Baru Tangkak,Johor,Tangkak,JALAN PUTERI 2/10,66,118.0,229494
18917,285725.0,2.02047,103.0805726,Taman Kota Impian,Johor,Yong Peng,KOTA IMPIAN 13,66,229.0,381177
19299,286098.0,1.8382055,102.9314751,Taman Soga,Johor,Batu Pahat,JALAN ZAMRUD,66,154.0,231043
24547,408348.0,1.5231648,103.9442706,Meridin East The Greenway & The Eden,Johor,Pasir Gudang,,63,383.0,538969
12091,264968.0,1.5330668,103.6967307,Taman Bukit Kempas,Johor,Johor Bahru,JALAN BUKIT KEMPAS 2,63,195.0,411127
12103,264972.0,1.518939972,103.689003,Taman Bukit Mewah,Johor,Johor Bahru,JALAN MEWAH RIA 2/2,63,289.0,359616
18745,285558.0,0.0,0.0,Taman Desaru Utama,Johor,Kota Tinggi,JALAN SURIAN 4,62,229.0,646985
18983,285791.0,,,Taman Megah,Johor,Masai,JALAN MEGAH 21,62,172.0,322671
18659,285474.0,1.540637,103.7424154,Taman Bukit Mutiara,Johor,Johor Bahru,JALAN B/M 1,61,161.0,297289
18517,285335.0,,,Parit Sungai Kluang,Johor,Rengit,PT SUNGAI KLUANG,1,64.0,345000
18521,285339.0,,,Pekan Jabi Local Council,Johor,Segamat,JALAN SUBUH,1,50.0,80000
18527,285345.0,1.679705,103.142906,Perumahan Awam Kos Rendah Rengit,Johor,Rengit,JALAN KARANG 8,1,76.0,100000
18529,285347.0,,,Perumahan Awam Serom,Johor,Sungai Mati,RUMAH MURAH SEROM 3,1,57.0,57000
16109,10442.0,1.475523904,103.7685299,Plaza Mentari Apartment (Sun City),Johor,Johor Bahru,PLAZA MENTARI JALAN KUNING,1,315.0,438000
29138,,1.5047531,103.682084,Riverria Condovilla,Johor,Johor Bahru,JALAN SRI PERKASA 2/9,1,109.0,120000
15018,9351.0,1.5075512,103.8659784,"Seri Mutiara Apartments, Bandar Baru Seri Alam",Johor,Masai,JALAN PERSIARAN SERI MUTIARA,1,334.0,450000
14964,9297.0,1.509339,103.688841,Skudai Parade Apartment,Johor,Johor Bahru,JALAN SKUDAI,1,135.0,170000
23886,366985.0,1.418914,103.6564976,Somerset Puteri Harbour,Johor,Iskandar Puteri (Nusajaya),JALAN LAKSAMANA 1,1,942.0,1489820
16329,10662.0,1.5096756,103.6823157,Sri Wangi Apartment,Johor,Tampoi,SRI WANGI APT,1,310.0,320000
15044,9377.0,1.468499,103.770047,Stulang Villa,Johor,Johor Bahru,JALAN INDERAPUTERA,1,263.0,450000
18551,285368.0,,,Taman Akrab,Johor,Parit Raja,JALAN AKRAB 1,1,174.0,385000
18557,285374.0,2.4267078,102.67658,"Taman Aman, Jementah",Johor,Jementah,JALAN AMAN 5,1,78.0,230000
28168,,1.7278279,103.6406149,Taman Anjaria (Taman Sutera),Johor,Kulai,JALAN SUTERA 5,1,223.0,290000
18573,285390.0,,,Taman Azalea,Johor,Muar,JALAN AZALEA 2,1,165.0,280000
18576,285393.0,,,Taman Bahagia Baru,Johor,Senai,JALAN SAWI 5,1,187.0,470000
